index,solution,solute,'det_sv_NdUnfilled','det_sv_NfUnfilled','det_sv_NUnfilled','AVE_sv_NsUnfilled','AVE_sv_NfUnfilled','AVE_sv_NUnfilled','AVE_sv_GSmagmom','AVE_sv_frac_pValence','AVE_sv_frac_dValence','AVE_sv_EA（wiki)','AVE_Electrochemical weight equivalent_sv','reci_det_sv_MeltingT','reci_det_sv_EA（wiki)','reci_det_sv_Volume','reci_det_Electrochemical weight equivalent_sv','reci_det_Electronegativity absolute_sv','reci_det_Radii pseudo-potential (Zunger)_sv','reci_det_sv_nw','reci_det_Energy cohesive (Brewer)_sv','reci_det_Enthalpy of vacancies (Miedema)_sv','reci_det_Nuclear charge effective (Slater)_sv','reci_ave_sv_EA（wiki)','reci_ave_sv_R_ionic(wiki)','reci_ave_sv_Ve','reci_ave_Electrochemical weight equivalent_sv','reci_ave_Charge nuclear effective (Clementi)_sv','reci_ave_Distance from valence electron (Schubert)_sv','reci_ave_Electronegativity (Martynov&Batsanov)_sv','reci_ave_Electronegativity absolute_sv','reci_ave_Radii pseudo-potential (Zunger)_sv','reci_ave_Enthalpy of vacancies (Miedema)_sv','reci_ave_Nuclear charge effective (Slater)_sv','exp_det_sv_CovalentRadius','exp_det_sv_Electronegativity（Pauling scale）','exp_det_sv_NsValence','exp_det_sv_NdValence','exp_det_sv_NsUnfilled','exp_det_sv_NpUnfilled','exp_det_sv_NdUnfilled','exp_det_sv_NUnfilled','exp_det_sv_GSmagmom','exp_det_sv_frac_sValence','exp_det_sv_frac_pValence','exp_det_sv_frac_dValence','exp_det_sv_frac_fValence','exp_det_sv_EA（wiki)','exp_det_sv_Ionic energy/ev','exp_det_sv_R_ionic(wiki)','exp_det_Phi_sv','exp_det_Electrochemical weight equivalent_sv','exp_det_Atomic electron scattering factor at 0.5_sv','exp_det_Charge nuclear effective (Clementi)_sv','exp_det_Compression modulus_sv','exp_det_Distance from core electron (Schubert)_sv','exp_det_Distance from valence electron (Schubert)_sv','exp_det_Electronegativity (Alfred-Rochow)_sv','exp_det_Electronegativity (Martynov&Batsanov)_sv','exp_det_Electronegativity absolute_sv','exp_det_Radii pseudo-potential (Zunger)_sv','exp_det_sv_nw','exp_det_Energy cohesive (Brewer)_sv','exp_det_Nuclear charge effective (Slater)_sv','cmax','MA',ev_ratio,sf,N_sv,N_so,sv_Volume,so_Volume
165,MM,Pd,-3,0,-3,0,0,1.5,0,0,0.65215,1.06,0.38834,0.000181934,1.139677234,-0.002786575,1.618722695,0.039533916,0.027645762,0.051460138,0.113,0.00214,-0.009496676,1.209077667,1.294687604,1.152972979,2.81,0.111,0.559475806,0.507764295,0.204952143,0.394340385,0.006335283,0.251661918,0.98,1,0.135335283,20.1,1,1,0.049787068,0.049787068,1,0.917,1,2.005112161,0.544057685,0.367063655,0.532538544,0.914,0.905,0.799443035,0.36059494,0.06521929,0.175169711,1.568312185,7.099327065,0.819,1.23,0.386741023,0.836942423,0.23,0.047358924,1.161834243,26,-0.00861,0.98778,2.83,77,46,14.14,14.72
249,Os,Tc,1,0,1,0,0,4.5,0,0,0.4935,0.814,0.320445,0.000109042,0.890365897,-0.001121505,4.891349352,0.051672843,0,0.394508305,0.0236,0.000366,0.011111111,1.37299887,1.286293325,1.032528044,4.46,0.118,0.75204976,0.499628068,0.229918054,0.377358491,0.004945055,0.272222222,1.03,0.740818221,1,0.368,1,1,2.718281828,2.718281828,1,1.22,1,1.555193539,0.529194098,0.589901326,0.314,1.02,0.905,0.703751478,0.332871084,0.045501954,0.298197279,1.051271096,1.040810774,0.852,1.39,0.371576691,1,0.0109,0.267135302,0.860707976,40,-0.02229,1.00232,1.83,76,43,13.99,14.213
351,Ta,Zr,1,0,1,0,0,7.5,0,0,0.32895,0.378,0.3056,0.000166,-0.787998866,-0.012550923,1.564030167,0.031416272,-0.004440638,0.126195975,0.0365,0.00144,0.03030303,2.701975799,1.162790698,0.613434939,3.449535357,0.13,0.549219688,0.551849606,0.259017139,0.35620262,0.005163399,0.318181818,1.05,0.843664817,1,0.368,1,1,2.718281828,2.718281828,1,1.483938942,1,1.407901081,0.478643125,1.12,0.4,1,0.549,0.870611013,0.326279795,0.045959257,0.31129944,1.030454534,1.296930087,0.896,0.787,0.625002268,1.035619709,0.217,0.157237166,0.740818221,22,-0.55921,0.87388,12.91,73,40,18.01,23.27
10,Ag,Pd,0,0,-1,0.5,0,0.5,0,0,0.95455,0.933305,0.197175,-0.000262732,1.012321422,0.009318135,-4.861923311,-0.000506124,-0.012889366,-0.182233122,-0.081913642,-0.003703704,0.008818342,1.272755573,1.072528406,0.662065283,6.048644891,0.126,0.328663793,0.707674335,0.224972163,0.414607948,0.009259259,0.242504409,0.941764534,1.309964451,0.367879441,1,0.367879441,1,1,0.367879441,1,0.913109017,1,1.095159484,1,0.476003534,2.14,0.571209064,3.004166024,1.171740207,0.970445534,0.826959134,2.227767583,0.941764534,1.349858808,0.93239382,2.745601015,1.01,1.077884151,8.5,2.559981418,0.860707976,21,1.13,0.95951,-17.21,47,46,17.06,14.72
343,Sr,Ca,0,0,0,0,0,0,0,0,0,0.038305,0.330855,-5.55E-05,21.5245921,0.005243398,2.612882894,-0.045454545,0.021806854,-0.353007307,-0.037917088,-0.000488,0,29.97090151,0.81738437,0.040754762,3.50889057,0.196,0.356418062,0.869828303,0.477272727,0.322429907,0.015628816,0.350877193,0.826959134,1.051271096,1,1,1,1,1,1,1,1,1,1,1,0.972864954,1.52,0.835,0.961,0.781632967,0.48190899,0.188247066,1.036655846,0.869358235,0.802518798,1.051271096,1.040810774,1.22,0.810584246,1.169995614,1.127496852,1,100,-0.0586,0.99247,-23.38,38,20,56.32,43.48
78,Co,Mn,2,0,2,0,0,4,0.7744,0,0.74605,0.08113,0.223845,9.27E-05,-3.509980974,-0.007947178,3.75290543,0.036259065,-0.044599055,0.053240989,0.114675321,0.0037,0.021367521,-0.245009513,1.250195343,0.690961161,5.150954172,0.185,0.835421888,0.535795714,0.250687672,0.472749978,0.009259259,0.267094017,1.138828383,0.718923733,1,0.135335283,1,1,7.389056099,7.389056099,0.212630364,1.065559486,1,0.938474119,1,0.312778502,0.814,1.02020134,0.522045777,0.849514729,0.923116346,0.70468809,0.267670107,1.083287068,1.127496852,0.904837418,1.377127764,0.56,1.221402758,0.304,0.229925485,0.740818221,40,-0.134,0.97836,7.33,27,25,11.13,12.21
29,Al,Zn,0,0,-5,0,0,2.5,0,0.16665,0.41665,-0.083585,0.21596,0.000372396,-3.977042565,0.005375834,-7.782278317,-0.084878422,-0.065100032,0.064412238,0.44575549,0.004126984,-0.055829228,0.321854616,1.308922559,0.484062288,6.843081537,0.207,0.475000563,0.652100271,0.267158312,0.564464909,0.017936508,0.257799672,1.010050167,1.040810774,1,22026.46579,1,0.006737947,1,0.006737947,1,0.607,0.716555195,2.300899193,1,0.355998059,30.21776511,1.227525065,0.904837418,1.278388116,3.287081207,6.685894442,0.883379841,1,1.221402758,1.209249598,0.818730753,3.39,1.227525065,0.67,0.130028711,2.339646852,25,0.0183,1.02672,-5.74,13,30,16.6,15.24
199,Mn,Zn,-5,0,-5,0,0,2.5,0.00015,0,0.7738,-0.55,0.24053,0.000785,0.333333333,-0.016283284,-4.075464509,-0.044098103,0.081464443,0.194974455,0.398274987,0.008888889,-0.04789272,-1.833333333,1.185465769,0.68035037,4.99,0.179,0.623069741,0.592320261,0.246768153,0.491182672,0.015555556,0.253831418,0.843664817,1.105170918,1,148.4131591,1,1,0.006737947,0.006737947,0.999700045,0.887807801,1,1.126369918,1,0.904837418,7.100605059,1.072508181,0.70468809,1.217086636,1.221402758,2.095935514,1.002002001,1.584073985,2.585709659,1.061836547,0.548811636,2.08,0.711770323,0.154,0.208045182,2.117000017,18,-0.487,1.09594,36.79,25,30,12.21,15.24
241,Ni,V,5,0,5,0,0,4.5,0.2977,0,0.7,0.84241,0.205,-0.000121,1.030975034,-0.019361569,6.181196855,0.050505051,-0.047192963,0.040190205,-0.036901308,-0.001240695,0.056116723,1.379672245,1.140044047,0.637153665,6.38,0.188,0.482972799,0.509316134,0.252525253,0.435119115,0.00707196,0.275,1.336427488,0.755783741,1,0.006737947,1,1,148.4131591,148.4131591,0.551341985,1.221402758,1,0.818730753,1,0.532858163,0.321,1.105170918,0.386741023,0.81996797,0.810584246,0.48190899,0.785841626,0.763,0.275270783,0.740818221,1.584073985,0.449,1.284025417,0.386741023,2.386910854,0.472366553,20,-0.351,0.89333,13.34,28,23,10.94,13.88
396,Y,La,0,0,0,0,0,9,0,0,0.3333,0.4285,0.393505,0.000282359,-1.439147172,-0.003354195,-1.171797089,0.009101021,-0.01546073,0.044784346,-0.005119305,0.000333333,0.01754386,2.537755404,0.907390391,0.085850283,2.669839694,0.133577897,0.41322314,0.724980299,0.318030134,0.33240569,0.008166667,0.342105263,1.185304851,0.886920437,1,1,1,1,1,1,1,1,1,1,1,1.275068624,0.527186976,1.141108319,1.363425114,1.188521384,1.896480879,21.11534442,0.884263663,1.127496852,1,0.970445534,0.941764534,0.913931185,1.150273799,0.878095431,1.105170918,0.860707976,25,0.03322,1.04312,17.3,39,57,33.01,37.12
173,Mg,Al,0,0,5,0,0,2.5,0,0.16665,0,0.016415,0.109585,-1.22E-05,4.810375898,0.017193181,2.798342591,0.189115596,0.104404088,-0.25462963,-0.367266405,-0.00413,-0.065162907,-0.094812051,1.32213609,0.133409283,9.34,0.274,0.466147523,0.686557438,0.215039725,0.544812881,0.017936508,0.318295739,0.818730753,1.349858808,1,1,1,148.4131591,1,148.4131591,1,0.717,1.395565905,1,1,2.299818024,0.190049636,0.831104284,2.117000017,0.967683701,1.012072289,2.13827622,1.444842039,1.173510871,0.748263568,1.27124915,1.390968128,0.00628242,0.701173443,3.004166024,6.553504862,1.915540829,9.3,2.12284,0.89841,-35.8,12,13,23.23,16.6
330,Sb,As,0,0,0,0,0,3,0,0.2,0.6667,0.9261005,0.202445,-0.000189033,0.28780056,0.013312673,2.592907384,-0.017506322,0.140141543,-0.099206349,-0.025798526,-0.005,0,1.098644452,1.25,0.596534197,5.26,0.117,0.501375344,0.453909177,0.197432406,0.636643009,0.0225,0.158730159,0.818730753,1.14,1,1,1,1,1,1,1,1,1,1,1,0.784584501,3.255025143,0.835,1.49,0.905009353,0.516851334,0.0788664,1.011060722,0.843664817,0.748263568,1.462284589,1.138828383,1.568312185,0.70468809,1.197217363,1.23367806,1,80,0.35343,1.1501,-17.97,51,33,30.2,21.54
309,Rh,Cr,3,0,3,1,0,4.5,0,0,0.8611,0.909365,0.178,1.17E-05,0.604665307,0.010711692,7.381341439,0.036259065,0.013010669,0.009563955,0.069989396,0.00227,0.042097206,1.177307498,1.195830656,0.576797386,7.441467764,0.163,0.779165656,0.501256281,0.250687672,0.403330731,0.00719697,0.277,0.970445534,0.538,1,0.049787068,1,1,20.08553692,20.08553692,1,1.057174729,1,0.945917427,1,0.626848747,0.50037373,1.07,0.472366553,0.837964116,0.444858066,0.081268239,0.447982997,1.06,1.094174284,1.11627807,1.010050167,0.56,0.923116346,0.763,0.192049909,0.57694981,8,0.0467,1.06408,-7.27,45,24,13.77,12
353,Tc,Co,-2,0,-2,0,0,4,0.77425,0,0.74605,0.60613,0.225085,0.000154,-0.308200844,0.019489137,-3.632529901,-0.023196336,0.117691014,-0.365919024,0.081805031,0.002279202,-0.021367521,1.664081396,1.269854068,0.650564835,5.090766408,0.159,0.808966862,0.520055473,0.244156308,0.436203998,0.006267806,0.267094017,0.810584246,0.980198673,1,7.389056099,1,1,0.135335283,0.135335283,4.704408275,0.938474119,1,1.065559486,1,1.118803712,1.433042777,1.01,0.819,1.174226931,0.537944438,0.192049909,0.347844409,0.860707976,0.810584246,1.404947591,0.631283646,1.48,0.532591801,34.8,0.085434951,1.349858808,40,-0.741,0.92914,-27.24,43,27,14.213,11.13
187,Mn,As,-5,0,-2,0,0,4,0.00015,0.1,0.6905,0.1524,0.14742,0.000259103,3.242544732,-0.035474827,-0.471749354,-0.080137959,0.25626333,0.454636291,-0.004627916,0.008888889,-0.119047619,-0.378727634,1.311728395,0.634838997,6.79,0.163,0.665642601,0.465362356,0.228748225,0.578582116,0.015555556,0.218,0.818730753,1.877610579,1,148.4131591,1,20.08553692,0.006737947,0.135335283,0.999700045,0.858644754,1.221402758,0.953515117,1,3.68695163,10.5,0.913931185,1.419067549,1.010292608,1.377127764,9.207330866,0.817094928,1.433329415,1.8221188,1.8221188,1.25860001,4.85,0.447087927,0.0652,1.040810774,14.87973172,3.7,2.12,0.70686,24.7,25,33,12.21,21.54
315,Rh,Sn,-2,0,1,0.5,0,3.5,0,0.07145,0.8016,1.12748,0.28706,0.00153,0.024249125,-0.036455276,-0.498870278,0,0.135089497,0.342829551,0.144558294,0.013939394,-0.079419106,0.887099407,1.223527651,0.579961943,3.5,0.12,0.620617111,0.517213728,0.23255814,0.464370145,0.013030303,0.216700703,0.970445534,0.726,2.718281828,7.389056099,0.367879441,54.59815003,0.135335283,2.718281828,1,1.032311022,1.153614434,0.839792871,1,0.969650094,0.891,1.025315121,0.286504797,1.041747926,1.197217363,4.305959528,0.203111539,1.877610579,2.886370989,1.309964451,0.895834135,1,0.527292424,0.0287,0.073534544,5.754602676,10,-6.80278,0.677,35.94,45,50,13.77,27.65
257,Pb,Sb,0,0,-1,0,0,3.5,0,0.1357,0.5119,0.702,0.39458,-0.00055851,-1.8485671,0.000141927,2.099893644,-0.050224689,0.088103338,0.135756057,-0.129,0.00417,-0.018260992,1.879027721,0.931495405,0.709935794,2.912803326,0.090733533,0.448075381,0.494061526,0.231297912,0.522520569,0.022916667,0.167860655,0.932,0.755783741,1,1,1,0.367879441,1,0.367879441,1,1.063855954,1.137235139,1.362879853,0.60653066,1.995071721,3.29,0.651,1.349858808,0.752420452,0.36421898,0.100258844,0.954087398,0.895834135,0.843664817,1.31,1.25,2.59,0.722527354,0.771051586,2.054433211,1.915540829,0.2,-0.00371,0.8629,-14.08,82,51,30.33,30.2
95,Cr,MM,-2,0,-3,0.5,0,4.5,0,0,0.5688,1.1201,0.295,-9.36E-05,-0.840401102,-0.012611975,-9.133177943,-0.083632019,-0.029318562,-0.029918056,-0.09981022,-0.00307,-0.042097206,1.059439601,1.184468741,1.063299066,6.57,0.145,0.779165656,0.517379679,0.227001195,0.395176785,0.006798246,0.27745886,1.02020134,1.716006862,2.718281828,7.389056099,0.367879441,1,0.135335283,0.049787068,1,0.923393323,1,0.589193869,1.838040392,2.431528325,9.029527134,0.951,2.459603111,1.507465856,6.488296399,230.4421835,5.20177545,0.951,0.913931185,0.990049834,0.878095431,5.365555971,1.206833515,2.59,17.11576554,1.733253018,2.5,-0.18232,1.30133,53.34,24,77,12,14.14
107,Cu,Au,0,0,0,1,0,1,0,0,0.65455,1.772195,0.505275,1.13E-05,-0.376044442,-0.025711741,-1.567944739,-0.04990406,-0.114256229,-0.056067476,-0.02406576,0,0,0.621183301,0.880576377,1.202733753,2.252034674,0.131,0.367311308,0.88313103,0.198262256,0.433067964,0.01,0.238095238,1.040810774,1.896480879,1,1,1,1,1,1,1,0.950373703,1,0.601036268,1.7506725,2.923641709,4.48,1.82,2.01,1.421609954,5.697343423,164.0219073,1.436198942,1.197217363,1.447734615,0.718923733,1.11627807,3.63,1.858928042,1.993715533,1.377127764,1,40,-0.442,1.02773,47.59,29,79,11.81,16.96
350,Ta,W,-1,0,-1,0,0,6.5,0,0,0.17895,0.56963,0.346335,-3.33E-05,-1.870875387,0.007566774,0.479211846,-0.016036275,0.007207774,-0.062312818,-0.01109724,-0.000444,-0.073145246,2.160537539,1.206395349,1.158402193,2.907126196,0.103,0.62745098,0.537061568,0.235,0.362026826,0.004222222,0.26645768,0.923116346,2.363160694,1,2.718281828,1,1,0.367879441,0.367879441,1,0.99471402,1,1.042998773,0.96386889,1.637646254,1.37,0.941764534,2.117000017,0.94450906,1.030454534,1.377127764,3.428078842,0.970445534,0.818730753,1.072508181,0.860707976,1.34,0.946485148,4.953032424,2.225540928,2.857651118,75,0.252,0.98708,-13.13,73,74,18.01,15.85
86,Co,Ru,0,0,1,0.5,0,3.5,0.77425,0,0.8264,0.85432,0.28443,-0.000182028,-0.554305216,-0.016155292,0.520997082,-0.010335917,-0.111172346,-0.023435027,-0.07942248,-0.002002002,0.01025641,1.232828366,1.24266749,0.699079449,3.534999998,0.157,0.82619339,0.544504781,0.227390181,0.439463332,0.006406406,0.261538462,1.221402758,1.377127764,0.367879441,1,2.718281828,1,1,2.718281828,0.212566585,0.907374513,1,1.102080768,1,1.46832163,0.756,1.030454534,1.349858808,0.958946493,1.934792334,6.488296399,3.647346803,1.127496852,1.161834243,0.755783741,1.284025417,1.22,1.794990986,2.16,10.48556972,0.860707976,50,-0.058,0.99793,21.67,27,44,11.13,13.57
329,Ru,W,3,0,2,0.5,0,5,0,0,0.5375,0.93132,0.29063,-0.000113,0.269424087,-0.010600485,-0.64876642,0.005050505,-0.018246446,0.005501927,-0.036008402,-0.001405405,-0.036781609,1.090387802,1.234756098,0.925682697,3.471115329,0.118,0.720930233,0.533136716,0.224747475,0.374753936,0.004702703,0.248275862,1.173510871,1.173510871,2.718281828,0.049787068,0.367879441,1,20.08553692,7.389056099,1,0.975309912,1,0.509156421,2.013752707,0.794438264,1.65,0.980198673,0.549,1.055822411,2.718281828,11.02317638,1.024290318,1.094174284,1.23367806,0.980198673,0.835270211,0.904837418,1.138828383,0.819,8.671137658,1.8221188,36,-0.0209,1.02695,19.95,44,74,13.57,15.85
16,Al,Ca,0,0,-5,0,0,2.5,0,0.16665,0,0.22869,0.150415,-0.000174411,38.42282166,-0.037241884,-5.918888678,0.144947931,-0.263681592,0.962962963,0.24849301,-0.0004884,0.065162907,21.52178673,1.179337232,0.11336058,7.774776356,0.236,0.433941404,0.732228476,0.382071489,0.465174129,0.0156,0.318,1.733253018,0.543,1,1,1,0.006737947,1,0.006737947,1,1.395565905,0.717,1,1,0.664792711,1.135859917,1.592014189,0.192,1.121323854,2.159766254,1.390968128,0.565525439,1,1.993715533,0.650509095,0.625002268,0.357,3.762185355,0.142,0.212247974,0.522045777,1.1,-20.9,1.05793,177.1,13,20,16.6,43.48
172,Lu,Tb,-9,5,-4,0,2.5,7,0,0,0.0294,0.7555,0.577185,9.73E-05,-2.031804312,-0.001785267,0.164110199,-0.020833333,-0.039666496,0.027100584,0.021179946,0.000333,0.01754386,1.874271255,0.999000999,0.464757929,1.736424288,0.117,0.485004686,0.833333333,0.322916667,0.276902657,0.008166667,0.342,1.072508181,0.942,1,0.367879441,1,1,0.00012341,0.018315639,1,1.07,1,0.942895329,0.99471402,2.27,1,1,1.030454534,0.946911162,0.818730753,0.60653066,0.988071713,1.094174284,1.296930087,0.960789439,1,1.221402758,1.68202765,0.910282762,0.683861409,0.860707976,23,0.001,1.04292,10.09,71,65,29.5,31.14
119,Cu,Ni,2,0,1,0.5,0,1.5,0.2977,0,0.85455,1.19647,0.316735,-0.000157798,0.054979206,0.006733673,0.252493072,0.004058442,-0.031480482,-0.127898245,-0.061307726,-0.002307692,0.008818342,0.836695125,1.151860188,0.922743842,3.16,0.173,0.368492224,0.747053872,0.225243506,0.474455837,0.008846154,0.242504409,0.923116346,1.010050167,2.718281828,0.135335283,0.367879441,1,7.389056099,2.718281828,1.813756302,1.12,1,0.896640749,1,0.924391126,1.167214335,0.923116346,2.117000017,0.975027113,0.960789439,0.878095431,1.63231622,1.010050167,1.419067549,1,1.973877732,0.923,1.150273799,8.85,2.585709659,0.860707976,32,0.321,0.9883,-8.45,29,28,11.81,10.94
2,Ag,As,0,0,2,0.5,0,2,0,0.1,0.7879,1.054635,0.135235,0.000107669,0.475949869,-0.012191392,-1.923949014,-0.03654598,0.285661149,0.297619048,-0.001145213,0.008888889,-0.079365079,1.004569797,1.082041344,0.670580785,7.517632039,0.129,0.441230997,0.687554037,0.206952235,0.563883206,0.015555556,0.198412698,0.771051586,1.284025417,2.718281828,1,0.367879441,20.08553692,1,7.389056099,1,1.04331172,1.22,0.784742218,1,0.606730848,9.137620387,0.566,1.568312185,1.035215896,0.594520548,0.559898367,0.541723259,0.860707976,0.353454682,2.181472265,3.320116923,2.36,0.382892886,0.34,1.010050167,8.166169913,8.5,0.76,0.87399,10.35,47,33,17.06,21.54
190,Mn,Cu,-5,0,-4,0.5,0,3,0.00015,0,0.8117,0.36789,0.236,7.82E-05,2.809205522,0.002773923,-3.991399843,-0.045602919,0.039745628,0.074657255,-0.0559,-0.00111,-0.03968254,-0.595397239,1.1667345,0.752355033,5.031706965,0.181218733,0.592903828,0.708061002,0.246015745,0.470323264,0.010555556,0.257936508,0.93239382,1.419067549,0.367879441,148.4131591,2.718281828,1,0.006737947,0.018315639,0.999700045,0.822999241,1,1.215067949,1,5.673351292,1.339585182,1.105170918,1,1.205723739,1.173510871,1.840431399,2.16842262,1.390968128,3.632786556,1.161834243,0.382892886,2.14,0.835270211,0.371576691,1.768267051,1.8221188,16,0,1.25264,21.16,25,29,12.21,11.81
97,Cr,Mo,0,0,0,1,0,6,0,0,0.8333,0.71157,0.127815,-0.000113412,-0.141489476,-0.019148481,-5.100775396,-0.012406948,-0.042189007,-0.012870013,-0.097274873,-0.003333333,-0.00865239,1.408895414,1.177122282,0.44255431,8.581750786,0.169,0.718405603,0.507731959,0.26261373,0.388741562,0.006666667,0.294181268,1.161834243,1.648721271,1,1,1,1,1,1,1,1,1,1,1,1.074075187,1.39,0.960789439,1,1.078930206,2.013752707,6.359819523,2.279600025,1.061836547,1.138828383,0.771051586,0.941764534,1.2,1.323129812,1.45,15.18032224,1.105170918,40,0,1.02947,33.66,24,42,12,15.58
378,U,Ti,-1,-11,-12,0,5.5,14,0,0,0.33335,0.30277,0.26763,-0.000195,11.35122714,0.008603404,5.626583044,0.004140787,0.175732492,-0.00579739,0.026005387,0.000215054,-0.238095238,7.562406023,0.929184549,0.257476047,5.245375575,0.159,0.563599416,0.562934851,0.287784679,0.299730653,0.00655914,0.436507937,0.697676326,1.17,1,2.72,1,1,0.368,6.14E-06,1,1.181399792,1,1.395565905,0.60653066,0.634790662,1.885230322,0.848,1.506817785,0.75045169,0.088921617,0.015298508,1.066092399,0.904837418,1.072508181,1.105170918,1.173510871,0.951,0.117654843,1.07,0.497,3.857425531,3,0.0143,1.08471,-8,92,22,20.81,17.65
375,Ti,Zr,0,0,0,0,0,8,0,0,0.5,0.25441,0.180205,-4.53E-05,-10.93004323,-0.013683438,-3.827116656,-0.015129798,-0.033614598,0.072242572,-0.046185567,-0.000784,0.015873016,7.772997979,1.081395349,0.19926202,6.145108768,0.181,0.531345135,0.562934851,0.282290174,0.3707896,0.00627451,0.325396825,1.161834243,0.811,1,1,1,1,1,1,1,1,1,1,1,1.430093748,0.823493189,0.869358235,0.70468809,1.118770148,2.054433211,5.103874719,0.804125442,1.072508181,1.161834243,0.904837418,0.852143789,1.21,1.277621313,0.491644197,4.055199967,0.860707976,30,-0.194,0.98664,30.08,22,40,17.65,23.27
355,Tc,Ni,-3,0,-3,0,0,3.5,0.2977,0,0.75715,0.85358,0.224435,0.000167181,-0.95399709,0.021049555,-3.618531243,-0.028481748,0.081357106,-0.365919024,0.079239824,0.002564103,-0.030864198,1.341183273,1.239352314,0.703291648,5.1,0.157,0.542784163,0.513448707,0.241513601,0.418037043,0.006410256,0.262345679,0.794533603,1.010050167,1,20.08553692,1,1,0.049787068,0.049787068,1.813756302,0.917869551,1,1.089479435,1,1.835211989,1.823941831,1.05,0.905,1.172701428,0.559898367,0.218711887,0.329558961,1.309964451,4.711470183,1.476980794,0.65704682,1.63,0.625002268,34.8,0.089815295,1.568312185,30,-0.401,0.98322,-24.32,43,28,14.213,10.94
121,Cu,Pt,1,0,1,1,0,1.5,0,0,0.64205,1.68044,0.41758,-0.000246642,-0.338639431,-0.01844884,-1.058862831,-0.044642857,-0.119825708,-0.137160444,-0.115300075,-0.00375,0.008818342,0.639885807,1.081365443,1.260403227,2.506575628,0.132,0.350399419,0.724743068,0.200892857,0.430283224,0.008125,0.242504409,1.040810774,1.462284589,1,0.367879441,1,1,2.718281828,2.718281828,1,0.951990713,1,0.58619663,1.791942093,2.433474326,3.429176003,1.03,3.32,1.192915129,5.528961478,135.6394144,4.108261721,1.150273799,1.993715533,0.733446956,2.29331874,3.06,1.934792334,11.7,10.48556972,0.860707976,40,-1.44,1.02606,31.19,29,78,11.81,15.1
155,In,Bi,0,0,-2,0,0,4,0,0.09015,0.557,0.663141,0.414785,-0.00049005,-1.543545982,-0.009976362,-0.214024946,-0.109361029,0.012946249,0.016025641,0.0618902,0.00326087,-0.041269841,1.832936323,0.959265321,0.658401841,2.415628227,0.0965,0.439613527,0.540393326,0.267900131,0.494278002,0.023369565,0.179365079,1.061836547,1.27124915,1,1,1,0.135335283,1,0.135335283,1,0.918696005,1.026854247,0.654162165,1.620605751,1.747947076,4.48,1.25860001,1.284025417,1.03743363,3.034358394,130.3209169,0.908464016,0.895834135,0.951229425,1.197217363,1.665291195,4.903748928,0.948380012,0.960789439,0.711770323,3.669296668,4,0.02304,0.96891,31.09,49,83,26.15,35.38
89,Co,W,3,0,3,0,0,4.5,0.77425,0,0.4889,0.73926,0.31159,-0.000294975,-0.284881129,-0.026755777,-0.127769338,-0.005285412,-0.129418792,-0.0179331,-0.115430882,-0.003407407,-0.026525199,1.36754041,1.257911392,1.035226405,3.210616788,0.14,0.771929825,0.570027283,0.229915433,0.430340109,0.005703704,0.243147657,1.433329415,1.616074402,1,0.049787068,1,1,20.08553692,20.08553692,0.212566585,0.884971357,1,0.561131499,2.013752707,1.166490887,1.25,1.01,0.740818221,1.012477199,5.259310844,71.52163562,3.735942016,1.23367806,1.433329415,0.740818221,1.072508181,1.11,2.044186682,1.77,90.92181851,1.568312185,7,0.0711,0.86035,22.52,27,74,11.13,15.85
198,Mn,Si,-5,0,-1,0,0,4.5,0.00015,0.25,0.35715,0.4447606,0.107495,-6.56E-05,2.719672359,-0.031950032,6.729643602,-0.059173598,0.253774902,0.056049835,-0.126483032,0.00556,-0.036813922,-0.64016382,1.543209877,0.386549682,10.4,0.212,0.658605502,0.497623292,0.239230405,0.577337901,0.013888889,0.259,0.755783741,1.42,1,0.006737947,1,54.59815003,0.006737947,0.367879441,0.999700045,1.238994297,1.648721271,0.489534666,1,6.616200086,2.05,0.763,1.284025417,0.932757524,0.377569735,0.390627835,1.479937711,1.476980794,1.915540829,1.150273799,0.941764534,2.86,0.449328964,0.454,5.528961478,1.733253018,14,0.2,0.51572,-15.44,25,14,12.21,20.02
282,Pt,Ag,-1,0,-1,1,0,1.5,0,0,0.64205,1.71,0.311855,0.00032,0.296028771,-0.007608518,6.502462333,0.046653797,0.050682261,0.219520432,0.168,0.00486,-0.008818342,0.618580477,0.919511793,1.117089147,5.23,0.109,0.326734781,0.729069824,0.201898327,0.395711501,0.008680556,0.242504409,1.09,0.70468809,1,2.72,1,1,0.367879441,0.367879441,1,1.050430416,1,1.70591223,0.558053747,0.44015427,0.251,1.42,0.273,0.678514113,0.357006961,0.065874754,0.169314051,1.040810774,0.711770323,0.98,0.432,0.313,0.722527354,0.0442,0.055576213,1.161834243,30,-1.19,0.96371,8.88,78,47,15.1,17.06
